a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
26	56	681137	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.470116	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	57	660434	0.773472	0.000007	0.000000	0.091666	0.000000	0.057322	0.000000	0.077534	0.000000	0.000004	0.134856	0.169200	0.000002	0.000000	0.000000	0.077534	0.000000	0.077534	0.152031	-0.017172	-1521016.890364	66	-1	0.455827	5.031090e-01,1.295007e-01,4.070480e-02,1.391083e-01,7.059067e-02,2.651014e-02,3.894125e-02,2.374070e-02,2.779440e-02	1.128280	0.177138	-0.192812	-1662772.608816	10
26	58	659352	0.790036	0.000005	0.000000	0.073249	0.000000	0.051780	0.000000	0.084930	0.000000	0.000002	0.136710	0.158179	0.000001	0.000000	0.000000	0.084930	0.000000	0.084930	0.147447	-0.010734	-1525984.462184	98	-1	0.455080	5.007552e-01,1.324969e-01,4.012495e-02,1.373218e-01,7.226355e-02,2.607137e-02,3.951522e-02,2.361252e-02,2.783847e-02	1.102080	0.181047	-0.187524	-1667225.939148	10
26	59	707000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.487966	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	60	656258	0.785639	0.000002	0.000000	0.077647	0.000000	0.047877	0.000000	0.088835	0.000000	0.000001	0.136712	0.166482	0.000001	0.000000	0.000000	0.088835	0.000000	0.088835	0.151598	-0.014885	-1523593.538676	90	-1	0.452944	5.009786e-01,1.308903e-01,4.121100e-02,1.385955e-01,7.158807e-02,2.570074e-02,3.919588e-02,2.352287e-02,2.831708e-02	1.123188	0.179366	-0.193177	-1664117.573431	10
26	61	658930	0.782663	0.000001	0.000000	0.080369	0.000000	0.051864	0.000000	0.085103	0.000000	0.000001	0.136967	0.165472	0.000000	0.000000	0.000000	0.085103	0.000000	0.085103	0.151220	-0.014252	-1526452.573294	82	-1	0.454789	5.016057e-01,1.304767e-01,4.124909e-02,1.382046e-01,7.164922e-02,2.575970e-02,3.901923e-02,2.389906e-02,2.813669e-02	1.120296	0.179748	-0.192548	-1668472.914696	10
26	62	669507	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.462089	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	63	684089	0.790672	0.000095	0.000000	0.073066	0.000002	0.052291	0.000000	0.083874	0.000000	0.000049	0.136165	0.156941	0.000025	0.000000	0.000001	0.083874	0.000000	0.083874	0.146602	-0.010387	-1545934.863313	70	-1	0.472153	5.002322e-01,1.332674e-01,4.039531e-02,1.369956e-01,7.306476e-02,2.580900e-02,3.905488e-02,2.372207e-02,2.745874e-02	1.087394	0.183008	-0.184227	-1690315.698476	10
26	64	659419	0.786176	0.000033	0.000000	0.076424	0.000000	0.053354	0.000000	0.084013	0.000000	0.000016	0.137366	0.160437	0.000008	0.000000	0.000000	0.084013	0.000000	0.084013	0.148918	-0.011535	-1512970.198084	86	-1	0.455126	5.016423e-01,1.313154e-01,4.036344e-02,1.380544e-01,7.189461e-02,2.564536e-02,3.908626e-02,2.380365e-02,2.819467e-02	1.105086	0.180518	-0.188075	-1653742.648688	11
26	65	651942	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.449966	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	66	664356	0.786076	0.000016	0.000000	0.076761	0.000000	0.050506	0.000000	0.086641	0.000000	0.000009	0.137147	0.163402	0.000004	0.000000	0.000000	0.086641	0.000000	0.086641	0.150283	-0.013128	-1512169.598652	522	-1	0.458534	5.007974e-01,1.307686e-01,4.185952e-02,1.367114e-01,7.305365e-02,2.599224e-02,3.912524e-02,2.392193e-02,2.776999e-02	1.108566	0.183377	-0.191835	-1654105.998725	11
26	67	654117	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.451467	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	68	681435	0.792265	0.000028	0.000000	0.069411	0.000000	0.052316	0.000000	0.085980	0.000000	0.000014	0.138296	0.155391	0.000007	0.000000	0.000000	0.085980	0.000000	0.085980	0.146858	-0.008547	-1515591.086021	78	-1	0.470321	5.019117e-01,1.317397e-01,4.009569e-02,1.373686e-01,7.281254e-02,2.521788e-02,3.905650e-02,2.411003e-02,2.768742e-02	1.087068	0.183135	-0.184225	-1659949.051811	11
26	69	663252	0.794380	0.000012	0.000000	0.068757	0.000000	0.049769	0.000000	0.087082	0.000000	0.000006	0.136852	0.155839	0.000003	0.000000	0.000000	0.087082	0.000000	0.087082	0.146351	-0.009494	-1483614.694121	102	-1	0.457772	5.004267e-01,1.321703e-01,4.068710e-02,1.367642e-01,7.351276e-02,2.553238e-02,3.934585e-02,2.346322e-02,2.809741e-02	1.088695	0.184723	-0.186154	-1625981.764360	10
26	70	679432	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.468939	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	71	681057	0.802361	0.000024	0.000000	0.059211	0.000000	0.063560	0.000000	0.074843	0.000000	0.000012	0.138403	0.134054	0.000006	0.000000	0.000000	0.074843	0.000000	0.074843	0.136241	0.002174	-1494881.598563	90	-1	0.470060	4.995115e-01,1.366665e-01,3.766489e-02,1.362566e-01,7.334928e-02,2.567864e-02,3.893004e-02,2.444882e-02,2.749368e-02	1.044249	0.183536	-0.169964	-1639870.303518	10
26	72	617127	0.790816	0.000000	0.000000	0.072397	0.000000	0.050376	0.000000	0.086411	0.000000	0.000000	0.136786	0.158808	0.000000	0.000000	0.000000	0.086411	0.000000	0.086411	0.147798	-0.011011	-1382355.650592	94	-1	0.425936	5.013347e-01,1.309827e-01,4.014422e-02,1.367620e-01,7.248944e-02,2.645733e-02,3.920617e-02,2.373914e-02,2.888429e-02	1.094648	0.182459	-0.186234	-1516091.186044	14
26	73	629576	0.792393	0.000028	0.000000	0.074036	0.000000	0.051328	0.000001	0.082213	0.000000	0.000015	0.133543	0.156250	0.000008	0.000001	0.000000	0.082213	0.000000	0.082213	0.144911	-0.011354	-1404854.764697	94	-1	0.434529	5.028036e-01,1.303434e-01,3.980111e-02,1.390343e-01,7.169125e-02,2.547048e-02,3.849356e-02,2.407064e-02,2.829161e-02	1.092109	0.180485	-0.183642	-1541656.305128	11
26	74	619167	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.427344	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	75	612678	0.810642	0.000016	0.000000	0.052565	0.000000	0.059861	0.000000	0.076916	0.000000	0.000008	0.136777	0.129481	0.000004	0.000000	0.000000	0.076916	0.000000	0.076916	0.133137	0.003648	-1386009.266160	82	-1	0.422866	4.971195e-01,1.370826e-01,3.774715e-02,1.361801e-01,7.439047e-02,2.514977e-02,3.853779e-02,2.495717e-02,2.883548e-02	1.025467	0.186137	-0.165582	-1519300.783478	11
26	76	623924	0.785156	0.000118	0.000000	0.079624	0.000001	0.061483	0.000000	0.073619	0.000000	0.000060	0.135102	0.153243	0.000030	0.000000	0.000000	0.073619	0.000000	0.073619	0.144232	-0.009070	-1395302.924171	78	-1	0.430628	5.011932e-01,1.320753e-01,3.952705e-02,1.372550e-01,7.222757e-02,2.645339e-02,3.836347e-02,2.438986e-02,2.851518e-02	1.078404	0.181447	-0.179828	-1530222.891034	11
26	77	670681	0.820109	0.000111	0.000000	0.042827	0.000000	0.058018	0.000003	0.078932	0.000000	0.000058	0.136952	0.121759	0.000029	0.000001	0.000000	0.078932	0.000000	0.078932	0.129412	0.007595	-1474545.468218	74	-1	0.462899	5.000710e-01,1.369386e-01,3.687036e-02,1.359699e-01,7.526359e-02,2.432905e-02,3.810100e-02,2.501260e-02,2.744384e-02	0.996117	0.189475	-0.157958	-1617077.223453	14
26	78	620260	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.428099	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
26	79	671381	0.822765	0.000000	0.000000	0.043048	0.000000	0.053258	0.000000	0.080929	0.000000	0.000000	0.134187	0.123977	0.000000	0.000000	0.000000	0.080929	0.000000	0.080929	0.129082	0.005105	-1446954.018621	86	-1	0.463382	5.001948e-01,1.360000e-01,3.712711e-02,1.367233e-01,7.492947e-02,2.453635e-02,3.836029e-02,2.477668e-02,2.735199e-02	1.007446	0.188491	-0.161149	-1591857.283685	11
26	80	576610	0.794008	0.000003	0.000000	0.071542	0.000000	0.052170	0.000000	0.082278	0.000000	0.000001	0.134447	0.153820	0.000001	0.000000	0.000000	0.082278	0.000000	0.082278	0.144135	-0.009686	-1262732.866956	82	-1	0.397972	5.001812e-01,1.317837e-01,3.979133e-02,1.373771e-01,7.232792e-02,2.616267e-02,3.901322e-02,2.383987e-02,2.952295e-02	1.089545	0.181743	-0.183867	-1389608.056072	10
26	81	596384	0.861596	0.000001	0.000000	0.000018	0.000000	0.089827	0.000000	0.048558	0.000000	0.000000	0.138386	0.048576	0.000000	0.000000	0.000000	0.048558	0.000000	0.048558	0.093481	0.044905	-1298378.270765	98	-1	0.411620	4.878404e-01,1.525814e-01,3.136164e-02,1.309544e-01,8.270571e-02,2.159740e-02,3.714336e-02,2.856214e-02,2.725346e-02	0.828298	0.205633	-0.108803	-1431453.719959	11
26	82	585868	0.791766	0.000117	0.000000	0.073691	0.000009	0.052614	0.000000	0.081803	0.000001	0.000066	0.134417	0.155504	0.000034	0.000001	0.000005	0.081803	0.000001	0.081804	0.145023	-0.010539	-1257281.122152	62	-1	0.404362	5.011983e-01,1.307982e-01,3.964568e-02,1.369134e-01,7.292306e-02,2.645005e-02,3.891076e-02,2.363341e-02,2.952708e-02	1.077251	0.183986	-0.181584	-1384950.233335	14
26	83	536207	0.788269	0.000042	0.000000	0.077701	0.000008	0.059555	0.000000	0.074425	0.000000	0.000027	0.133980	0.152133	0.000015	0.000000	0.000004	0.074425	0.000000	0.074425	0.143082	-0.009073	-1155819.519032	90	-1	0.370086	5.002174e-01,1.311327e-01,3.899835e-02,1.371984e-01,7.174502e-02,2.729754e-02,3.880013e-02,2.415509e-02,3.045545e-02	1.084375	0.180453	-0.180999	-1275527.055830	14
26	84	531012	0.806093	0.000000	0.000000	0.059778	0.000000	0.060056	0.000000	0.074073	0.000000	0.000000	0.134130	0.133851	0.000000	0.000000	0.000000	0.074073	0.000000	0.074073	0.133990	0.000139	-1099859.618357	106	-1	0.366501	4.991705e-01,1.335570e-01,3.715445e-02,1.382020e-01,7.251586e-02,2.602234e-02,3.855991e-02,2.442196e-02,3.039596e-02	1.044107	0.182238	-0.168893	-1216591.956227	14
26	85	323166	0.751096	0.000039	0.000000	0.132291	0.000000	0.029061	0.000010	0.087503	0.000000	0.000027	0.116574	0.219794	0.000015	0.000005	0.000000	0.087503	0.000000	0.087503	0.168209	-0.051615	-656028.095071	98	-1	0.223047	5.065846e-01,1.149450e-01,4.260967e-02,1.420453e-01,6.968288e-02,2.927008e-02,3.828233e-02,2.122540e-02,3.535478e-02	1.160859	0.179420	-0.206111	-728552.843801	18
26	86	322669	0.748017	0.000000	0.000000	0.131875	0.000000	0.021226	0.000003	0.098880	0.000000	0.000002	0.120108	0.230755	0.000001	0.000001	0.000000	0.098880	0.000000	0.098880	0.175433	-0.055325	-660049.761869	90	-1	0.222704	5.038788e-01,1.131396e-01,4.553115e-02,1.424230e-01,7.020491e-02,2.899396e-02,3.932347e-02,2.102344e-02,3.548164e-02	1.208671	0.179812	-0.223109	-732230.714039	22
26	87	306072	0.751528	0.000001	0.000000	0.125856	0.000000	0.026061	0.000032	0.096523	0.000000	0.000024	0.122616	0.222379	0.000016	0.000016	0.000000	0.096523	0.000000	0.096523	0.172514	-0.049897	-636929.191067	98	-1	0.211249	5.042163e-01,1.140649e-01,4.433756e-02,1.416847e-01,6.991906e-02,2.887794e-02,3.926874e-02,2.160360e-02,3.602727e-02	1.195758	0.179354	-0.218113	-706316.996413	21
26	88	299279	0.744105	0.000003	0.000000	0.139339	0.000000	0.010160	0.000000	0.106393	0.000000	0.000002	0.116553	0.245732	0.000001	0.000000	0.000000	0.106394	0.000000	0.106394	0.181144	-0.064590	-622611.128889	110	-1	0.206560	5.076841e-01,1.104303e-01,4.601036e-02,1.419712e-01,6.897861e-02,2.990932e-02,3.866384e-02,2.004628e-02,3.630605e-02	1.227543	0.178225	-0.227950	-689927.994583	22
26	89	180348	0.546810	0.000000	0.000000	0.345821	0.000000	0.000056	0.000000	0.107312	0.000000	0.000000	0.107368	0.453133	0.000000	0.000000	0.000000	0.107312	0.000000	0.107312	0.280251	-0.172883	-380516.801084	82	-1	0.124475	5.213257e-01,7.681561e-02,5.950237e-02,1.550031e-01,5.221922e-02,3.837451e-02,4.139213e-02,1.421841e-02,4.114889e-02	1.932134	0.135527	-0.384646	-422288.367638	22
26	90	40593	0.324840	0.000062	0.001325	0.591343	0.000001	0.000000	0.000000	0.082424	0.000004	0.001362	0.082429	0.673772	0.000683	0.000004	0.000005	0.083749	0.000004	0.083753	0.379458	-0.295671	-79726.789163	50	-1	0.028017	5.376518e-01,3.620022e-02,8.032254e-02,1.679845e-01,4.593517e-02,4.103618e-02,4.461055e-02,2.962467e-03,4.329657e-02	2.719770	0.123112	-0.599702	-88782.004686	26
27	28	710482	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.490369	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
27	29	700512	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.483488	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
27	30	686921	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.474108	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
27	31	711594	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.491137	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
27	32	703926	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.485844	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
27	33	697609	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.481485	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
27	34	690239	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.476398	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
27	35	712031	0.806391	0.000023	0.000000	0.049459	0.000000	0.062756	0.000000	0.081371	0.000000	0.000012	0.144127	0.130830	0.000006	0.000000	0.000000	0.081371	0.000000	0.081371	0.137490	0.006649	-1679553.109883	78	-1	0.491439	5.003410e-01,1.373126e-01,3.908644e-02,1.339501e-01,7.472262e-02,2.393026e-02,3.895528e-02,2.561024e-02,2.609148e-02	1.044419	0.187348	-0.173017	-1831888.648354	10
27	36	677086	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.467320	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
