model:	p2_lgrowth_bothpops:	HAW ROT	theta:	1858.26522794	ll:	-478.2014	AIC:	976.4028	optimal_parameters:	0.498935168974 0.00835453934616 0.00418867842991 0.00106405546655 0.822062826376 0.00283748175355 2.19111432906 0.000717898611391 0.0100000125836 0.112290665559
model:	p2_cgrowthpops:	GUA HAW	theta:	784.614037571	ll:	-473.0069	AIC:	962.0137	optimal_parameters:	0.227950309195 0.49999999961 0.00809426321794 0.262049080992 0.00902857917249 0.00672584830819 4.99999083866 0.000213807528889
model:	p2_lgrowth_2pops:	HAW GUA	theta:	797.630817304	ll:	-468.274	AIC:	954.548	optimal_parameters:	0.112025475238 0.0164042893417 0.476364436779 0.0132380671766 0.0342297361722 0.00750282056824 0.258483000297 4.99999991687 3.44742724234
model:	p2_lgrowth_1pops:	GUA HAW	theta:	1024.42732452	ll:	-715.4658	AIC:	1448.9317	optimal_parameters:	0.207361257492 0.499999979614 0.178516947858 0.999999347866 0.194951692872 0.0716694279305 0.0304134932707 1.2419722196 0.150145644835
model:	p2_lgrowth_1pops:	HAW ROT	theta:	785.425833472	ll:	-456.8944	AIC:	931.7888	optimal_parameters:	0.350830578901 0.224412728778 0.928730213148 0.0101951882719 0.0672081049099 0.0110734172534 4.99997410904 0.000677416757439 0.0210106235913
model:	p2_lgrowth_bothpops:	ROT HAW	theta:	653.400427799	ll:	-507.3498	AIC:	1034.6995	optimal_parameters:	0.0714442174437 0.499999708582 0.122453177848 0.983423457077 0.0012542858256 0.0305633450927 4.99738770426 1.21275254939 0.76144544419 1.8019407226
model:	p2_lgrowth_bothpops:	GUA HAW	theta:	795.777225442	ll:	-465.5983	AIC:	951.1966	optimal_parameters:	0.0340125607861 0.499775130353 0.00580225380783 0.465409747934 0.00462704465406 0.0151666546146 0.0228172745672 4.99999999509 0.355252935481 0.946528827763
model:	p2_lgrowth_2pops:	HAW GUA	theta:	1585.16551456	ll:	-493.1625	AIC:	1004.325	optimal_parameters:	0.499817328101 0.00605372650747 0.274353339261 0.999999941677 0.737751776481 0.00260854028873 0.0227863969845 0.00436624946793 2.10361796077
model:	p2_lgrowth_1pops:	GUA HAW	theta:	5605.93742565	ll:	-640.1224	AIC:	1298.2448	optimal_parameters:	0.499999694777 0.394370476855 0.000170129022367 0.0808657464208 0.0850421031327 0.00733372875345 0.32350558012 0.497421893182 0.104476940799
model:	p2_cgrowthpops:	HAW ROT	theta:	785.064406785	ll:	-456.3982	AIC:	928.7963	optimal_parameters:	0.0772858163684 0.499998492913 0.999836623004 0.0120903617325 0.0240596734494 0.0151602855435 0.000789099054642 0.0527069980474
model:	p2_lgrowth_1pops:	HAW GUA	theta:	784.026236572	ll:	-465.714	AIC:	949.4279	optimal_parameters:	0.323397610239 0.00145724736613 0.0217799929535 0.311629871301 0.0420987643246 0.00370226180545 1.32049851519e-05 4.99999999978 0.845905954326
model:	p2_lgrowth_2pops:	ROT HAW	theta:	775.643027983	ll:	-457.5829	AIC:	933.1658	optimal_parameters:	0.499787827033 0.49999999929 0.0236572202726 0.999996186479 0.0217770993875 0.0135049237811 0.00182134445101 0.0310263585532 0.346949952952
model:	p2_cgrowthpops:	GUA HAW	theta:	801.564544539	ll:	-466.0632	AIC:	948.1264	optimal_parameters:	0.0860855062546 0.499999998379 0.0342231159939 0.662924754479 0.0115434072597 0.0207039596953 0.00249691047175 4.95303443486
model:	p2_lgrowth_bothpops:	HAW GUA	theta:	792.35276495	ll:	-469.863	AIC:	959.7261	optimal_parameters:	0.301971863303 0.0143604128508 0.999999761904 0.936964922618 0.0581289208294 0.00629954175215 4.90329714192 0.000226619601759 0.0145839400412 0.641976877553
model:	p2_lgrowth_2pops:	GUA HAW	theta:	696.099611653	ll:	-807.8368	AIC:	1633.6736	optimal_parameters:	0.499999999811 0.499999982098 0.278820268467 0.999999840292 0.169764292134 0.128500150724 0.000193130841223 0.743007238174 1.84930860823
model:	p2_lgrowth_1pops:	ROT HAW	theta:	758.766181897	ll:	-483.9328	AIC:	985.8657	optimal_parameters:	0.119077809459 0.385229113918 0.206083571225 0.938546525663 0.0186198066519 0.049207744161 0.00459593467645 4.99999981608 3.04909091352
model:	p2_lgrowth_bothpops:	HAW ROT	theta:	640.30636035	ll:	-550.94	AIC:	1121.8799	optimal_parameters:	0.430504169886 0.14800145081 0.999998302077 0.0454796518802 0.00822245289954 0.0409575860464 0.180123855678 0.000195177534245 1.16082798182 3.99999993021
model:	p2_cgrowthpops:	HAW GUA	theta:	3695.53704067	ll:	-496.718	AIC:	1009.436	optimal_parameters:	0.406147401471 0.499999823821 0.120201328856 0.000430038920681 0.728785358305 0.00125486429011 1.33065103387e-05 4.97593527742
model:	p2_lgrowth_1pops:	HAW GUA	theta:	800.677198997	ll:	-465.8809	AIC:	949.7619	optimal_parameters:	0.271552634587 0.00181999912256 0.997821020707 0.383120457792 0.0633293894121 0.00440309028039 0.0293707954532 0.476179254821 3.99999979018
model:	p2_lgrowth_1pops:	HAW GUA	theta:	794.957583757	ll:	-464.1369	AIC:	946.2737	optimal_parameters:	0.365457716347 0.00235565635811 0.0540690286535 0.409016891874 0.0652576315198 0.00560823281064 4.99999999743 0.306857840047 0.735591211503
model:	p2_lgrowth_2pops:	GUA HAW	theta:	789.949056563	ll:	-465.1023	AIC:	948.2047	optimal_parameters:	0.0071491310526 0.499995363172 0.0788952089153 0.999999979885 0.00101140266678 0.0100636467569 0.889257652368 1.56571622606 0.792199130353
model:	p2_lgrowth_2pops:	ROT HAW	theta:	1195.06605582	ll:	-559.3892	AIC:	1136.7783	optimal_parameters:	0.499999679769 0.499999864501 0.103642819475 0.964668610975 0.208307133188 0.0351519711026 0.000581141494495 0.826716869871 0.694197763674
model:	p2_cgrowthpops:	ROT HAW	theta:	2580.73981767	ll:	-606.5455	AIC:	1229.091	optimal_parameters:	0.499999174943 0.499999858604 0.0435794640995 0.107098179611 0.219749402222 0.0149822794094 0.00472313364996 1.48319409489
model:	p2_lgrowth_1pops:	HAW ROT	theta:	776.441916657	ll:	-464.0025	AIC:	946.0051	optimal_parameters:	0.499999992104 0.00251076765504 0.0179412974212 0.99687861556 0.0507015767725 0.00572546668598 6.01720181359e-05 4.39895295745 0.794127673478
model:	p2_cgrowthpops:	HAW ROT	theta:	787.25090814	ll:	-456.7526	AIC:	929.5052	optimal_parameters:	0.0808651146028 0.4615369034 0.999999994273 0.0169946027323 0.0233584388648 0.0199893797474 4.99999998961 0.318949859036
model:	p2_lgrowth_bothpops:	HAW ROT	theta:	783.222236723	ll:	-463.0477	AIC:	946.0955	optimal_parameters:	0.495149939215 0.0480908435153 0.289550827613 0.00550657217045 0.112868518157 0.0173870997525 4.99999997903 3.30207137095 2.72028467517 0.800514131576
model:	p2_cgrowthpops:	HAW GUA	theta:	802.070514124	ll:	-462.7828	AIC:	941.5657	optimal_parameters:	0.0504802274511 0.00208234515695 0.999999996177 0.999940319877 0.0239058156531 0.00583632752588 0.00699944790104 0.229757048643
model:	p2_lgrowth_2pops:	GUA HAW	theta:	808.085472116	ll:	-469.5906	AIC:	957.1811	optimal_parameters:	0.00576676619489 0.49999998351 0.328970179527 0.700826446615 0.0010000000202 0.0133104064829 0.430177726891 0.204121818632 3.39961611757
model:	p2_lgrowth_2pops:	ROT HAW	theta:	1318.0084491	ll:	-565.6613	AIC:	1149.3226	optimal_parameters:	0.499999928919 0.49999947495 0.0928634606171 0.00341177262274 0.214406149713 0.029315883649 0.0394760667604 1.83244497689 0.0100265260086
